منذ متى لا تزال هذه الأعراض مستمرة تقريبًا؟	about how long have these symptoms been going on?
يبلغ نصف عمر الإنزيم المحول للأنجيوتينسين 2 المؤتلف 10 ساعات تقريبًا، بينما يبدأ عمله بعد 30 دقيقة، بالإضافة إلى استمرار فاعليته (الفترة الزمنية) حتى 24 ساعة.	The half-life of rhACE2 in human beings is about 10 hours and the onset of action is 30 minutes in addition to the course of effect (duration) of 24 hours.
هناك دلائل عديدة ترجح أن الإنزيم المحول للأنجيوتنسين 2 المؤتلف ربما يكون علاجًا واعدًا لمن يعانون من عدم تحمل مثبطات نظام الرنين أنجيوتنسين التقليدية (مثبطات RAS)، وفي الأمراض التي يصاحبها ارتفاع في أنجيوتنسين 2 في الدم. وهناك تجارب سريرية قيد التقييم، عن تأثير ضخ الإنزيم المحول للأنجيوتنسين 2 المؤتلف في علاج متلازمة الضيق التنفسي الحاد.	Several findings suggest that rhACE2 may be a promising drug for those with intolerance to classic renin-angiotensin system inhibitors (RAS inhibitors) or in diseases where circulating angiotensin II is elevated.Infused rhACE2 has been evaluated in clinical trials for the treatment of acute respiratory distress syndrome.
إن فيروس كورونا الشبيه بالسارس المعزول من الخفافيش ويف1 (Bat SL-CoV-WIV1)، الذي يطلق عليه أحيانًا الفيروس التاجي الشبيه بالسارس ويف1، من سلالة الفيروسات التاجية المرتبطة بالمتلازمة التنفسية الحادة الشديدة (سارس كوف) والتي عُزلت من خفافيش حدوة الحصان الصيني الأصهب (رينولوفس سينكس).	b'Bat SARS-like coronavirus WIV1 (Bat SL-CoV-WIV1), also sometimes called SARS-like coronavirus WIV1, is a strain of Severe acute respiratory syndrome-related coronavirus (SARSr-CoV) isolated from Chinese rufous horseshoe bats (Rhinolophus sinicus).
مثل سائر الفيروسات التاجية، يتكون الجسيم الفيروسي من حمض نووي ريبوزي مفرد السلسلة ذو اتجاه إيجابي ومحاط بغلاف.	Like all coronaviruses, virions consist of single-stranded positive-sense RNA enclosed within an envelope.
يؤكد الاكتشاف أن الخفافيش مضيف طبيعي لفيروس سارس كوف.	The discovery confirms that bats are the natural reservoir of SARS-CoV.
يوضح تحليل تطور السلالات احتمالية انتقال سارس من الخفافيش إلى الإنسان مباشرة دون وساطة قط الزُّباد الصيني، كما كان يُعتقد سابقًا.	Phylogenetic analysis shows the possibility of direct transmission of SARS from bats to humans without the intermediary Chinese civets, as previously believed.
تُعد تطبيقات كوفيد-19 تطبيقات برامج للأجهزة المحمولة مصممة خصيصًا للمساعدة على تتبع الأشخاص المخالطين في إطار الاستجابة لجائحة فيروس كورونا 2019-20، بما يعني عملية تحديد الأشخاص ("المخالطين") الذين قد يكونون خالطوا شخصًا مصابًا بالعدوى.	b'COVID-19 apps are mobile software applications designed to aid contact tracing in response to the 2019-20 coronavirus pandemic, i.e. the process of identifying persons ("contacts") who may have been in contact with an infected individual.
لقد صُممت تطبيقات عديدة أو اقترحت بدعم حكومي رسمي في بعض الأقاليم ومناطق الاختصاص القضائي.	Numerous applications were developed or proposed, with official government support in some territories and jurisdictions.
وُضعت العديد من أُطر العمل لتصميم تطبيقات لتتبع المخالطين.	Several frameworks for building contact tracing apps have been developed.
قد أعرب كثيرون عن مخاوفهم بشأن الخصوصية، لا سيما حول الأنظمة التي تعتمد على تتبع الموقع الجغرافي لمستخدمي التطبيقات.	Privacy concerns have been raised, especially about systems that are based on tracking the geographical location of app users.
تتضمن البدائل الأقل اقتحامًا للخصوصية استخدام إشارات البلوتوث لتسجيل قرب المستخدم من الهواتف الخلوية الأخرى.	Less intrusive alternatives include the use of Bluetooth signals to log a user's proximity to other cellphones.
في 10 أبريل 2020، أعلنت Google وApple معًا عن أنهما قد تدمجان وظيفة تدعم هذه التطبيقات القائمة على استخدام البلوتوث، مباشرةً في نظامي التشغيل أندرويد وآي أو إس لديهما.	On 10 April 2020, Google and Apple jointly announced that they would integrate functionality to support such Bluetooth-based apps directly into their Android and iOS operating systems.
